"","source","RemoteIP","DateRcvd","submit_time","when_employed","rest","City","State","mos_current","xtra_months","more_mos","asian_prop","black_prop","hispanic_prop","white_prop","breakfast","lunch","dinner","late_night","busy","ppbill","pcttip","big_tips","comparative_tips","flair","intro","selling","squatt","touch","jokes","repeat.","customer_name","draw","smile","thanks","weather","complement","happy","yrs_experience","effect_sz","Men","Women","Teenagers","Young_Adults","Middle_Aged_Adults","Elderly_Adults","Cash_Customers","Charge_Customers","Smokers","Regulars","First_Timers","Asians","Blacks","Hispanics","Whites","Foreigners","Couples","onetops","kids","Business_People","Extraverted_enthusiastic","Critical_quarrelsome","Dependable_selfdisciplined","Anxious_easily_upset","Open_to_new_experiences_complex","Reserved_quiet","Sympathetic_warm","Disorganized_careless","Calm_emotionally_stable","Conventional_uncreative","birth_yr","sex","hair","hair_other","married","race","race_other"
"1940",2,"74.228.7.194",20060829153958," ",3,"Dogwood Cafe","Jamaica Plain","MA",15,NA," ",NA,10,10,80,0,0,1,0,3,15,18,40,4,1,1,2,3,1,2,2,2,1,2,1,1,2,6,5,3,3,1,1,2,3,1,2,2,2,3,2,2,1,1,3,1,3,2,2,3,5,3,6,2,6,3,5,1,7,4,1973,0,1," ",0,4," "
"1941",2,"4.21.122.200",20060829154056," ",3,"Turf Club","Philadelphia","PA",48,0," ",5,5,2,88,0,1,1,1,3,25,20,50,3,1,4,2,2,2,2,3,3,1,1,1,1,1,5,9,4,2,3,1,1,3,1,3,2,2,99,2,2,1,1,2,1,3,2,2,2,6,1,6,1,NA,1,6,1,7,1,1974,0,2," ",1,4," "
"1942",2,"70.149.25.152",20060829154159," ",1,"The Tides","Vero Beach","Fl",10,12," ",2,4,15,79,0,0,1,0,2,50,18,20,3,1,2,2,1,1,2,2,2,1,1,1,1,2,4,16,3,2,1,1,1,2,2,3,2,3,3,3,3,1,1,2,1,2,2,1,3,2,1,7,3,6,5,7,4,7,1,1969,1,2," ",0,3," "
"1943",2,"64.114.34.253",20060829160520," ",3,"White Spot","Burnaby","British Columbia, Canada",96,0," ",20,0,5,70,1,1,1,1,3,10,14,10,2,1,1,3,1,1,1,1,2,1,4,1,1,2,5,8,3,2,2,1,3,2,2,3,2,2,2,2,2,99,1,2,1,3,3,2,2,6,7,7,2,4,2,2,1,6,5,1980,0,NA,"Black",0,NA,"East Indian"
"1944",2,"132.208.171.249",20060829160735," ",1,"bu","montreal","quebec",16,8," ",5,5,5,85,0,0,1,0,3,40,15,2,4,1,1,3,1,1,2,2,1,1,2,1,1,2,6,12,3,3,1,1,2,2,1,3,2,3,3,2,2,2,2,2,3,2,3,2,3,2,4,6,2,6,5,4,2,6,2,1976,1,2," ",0,4," "
"1945",2,"69.251.8.218",20060829161024," ",1,"Ruth's Chris","Pikesville","Maryland",24,6," ",2,20,2,76,0,0,1,0,3,50,18,90,3,2,4,4,1,2,4,4,4,1,4,1,2,4,4,7,3,3,2,1,3,3,1,3,3,3,3,2,2,1,1,3,1,3,3,3,3,7,4,7,3,3,1,7,1,3,1,1980,0,2," ",1,4," "
"1946",2,"24.182.50.205",20060829161406," ",3,"My Florist Cafe","Phoenix","Arizona",16,0," ",10,10,20,60,1,1,1,1,3,13,18,50,3,1,3,4,1,2,2,3,3,1,2,2,2,4,5,10,5,3,2,1,3,2,1,2,2,2,3,2,1,1,2,3,1,2,3,2,3,6,4,7,2,5,1,5,1,6,1,1979,1,2," ",1,4," "
"1947",2,"64.241.37.140",20060829162020," ",2,"Champps Americana","Dayton","Ohio",4,20," ",1,20,5,74,1,1,1,0,2,16,10,30,3,1,4,4,4,1,2,4,3,4,4,4,3,2,4,3,3,3,2,1,3,2,1,2,2,99,3,99,99,1,99,2,99,2,2,3,2,5,2,7,3,7,4,6,3,6,3,1981,1,2," ",0,4," "
"1948",2,"87.81.52.30",20060829163040," ",1,"Pizza Hut","Glasgow","Scotland",24,12," ",35,5,NA,60,0,1,1,1,2,40,20,60,3,2,4,3,1,2,1,3,1,2,2,4,2,1,5,3,4,3,2,1,3,3,1,3,1,99,3,1,1,1,99,2,1,2,3,3,3,7,5,7,3,7,1,7,4,2,1,1986,1,3," ",0,4," "
"1949",2,"65.213.7.6",20060829164339," ",1,"F. Scotts","Peoria","IL",120,240," ",10,2,2,86,0,0,1,0,3,50,20,40,3,1,2,2,1,2,2,1,2,1,2,1,2,2,1,13,4,3,1,1,2,2,1,3,2,3,3,3,1,1,1,2,1,2,3,1,2,6,1,7,1,NA,2,5,NA,7,3,1971,0,2," ",1,4," "
"1950",2,"205.201.201.154",20060829165739," ",3,"Moonshine Patio Bar and Grill","Austin","Texas",15,36," ",20,15,20,55,0,1,1,1,1,30,15,50,4,2,2,2,3,3,1,1,1,1,1,1,1,2,7,7,4,3,2,1,2,3,1,2,3,3,3,2,2,1,2,3,1,3,1,2,3,6,1,7,3,4,5,6,1,7,6,1977,1,2," ",0,4," "
"1951",2,"67.137.71.134",20060829170704," ",NA," "," "," ",NA,NA," ",NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," ",NA,NA," "
"1952",2,"70.35.219.80",20060829171328," ",3,"golden corral","winchester","ky",52,24," ",1,10,5,84,1,1,1,0,2,10,15,30,2,2,4,2,2,2,2,2,3,2,3,3,2,2,7,5,5,3,2,1,2,2,1,2,2,1,3,2,2,1,3,2,2,2,2,1,2,7,2,7,5,5,2,6,3,5,2,1983,1,NA,"changed bi weekly",0,4," "
"1953",2,"70.230.156.206",20060829173932," ",1,"Racquet Club","Saint Louis","MO",120,12," ",NA,NA,NA,90,0,0,1,0,3,65,0,0,4,3,2,2,3,1,2,2,3,2,1,1,1,2,6,25,4,2,2,1,1,2,1,1,2,2,3,2,2,2,2,2,2,3,3,2,3,5,2,5,4,5,4,6,4,4,2,1959,1,1," ",1,4," "
"1954",2,"71.15.148.99",20060829174659," ",3,"Marriot Hotel","Nashville","TN",36,0," ",1,42,2,55,0,1,1,1,2,25,17,5,2,1,4,4,4,2,3,4,2,1,4,4,1,3,2,5,3,3,2,1,2,3,1,2,3,3,2,3,2,1,2,3,2,3,3,2,3,7,3,7,2,7,2,6,1,6,3,1969,1,2," ",0,4," "
"1955",2,"64.223.81.61",20060829175215," ",1," ","Chesterfield","NH",4,8," ",8,2,NA,90,0,0,1,0,3,50,18,90,4,1,1,2,1,2,1,2,1,1,2,1,1,3,5,4,3,NA,NA,NA,NA,NA,1,NA,NA,NA,3,NA,NA,NA,NA,NA,1,NA,3,NA,3,3,1,5,1,7,4,6,1,6,1,1978,1,2," ",1,4," "
"1956",2,"69.26.208.158",20060829175838," ",3,"Soho","Dallas","TX",60,0," ",15,25,15,45,0,0,1,1,3,45,18,20,3,1,1,4,3,1,3,3,2,1,1,1,1,3,4,6,4,3,2,1,2,3,1,2,2,99,3,99,3,1,1,3,1,3,3,99,99,6,6,7,2,5,6,3,2,6,1,1969,0,2," ",0,4," "
"1957",2,"70.156.68.221",20060829180913," ",3,"Lakeview Harbor","New Orleans","Louisiana",48,0," ",1,1,1,97,0,1,1,1,2,35,20,90,3,1,2,3,3,2,2,3,3,1,3,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," ",NA,NA," "
"1958",2,"68.116.47.193",20060829182125," ",1,"Porter's","Medford","Oregon",7,0," ",1,1,1,97,0,0,1,1,2,30,15,5,4,3,1,2,2,3,3,2,3,1,3,1,1,4,4,10,3,2,2,1,3,1,1,99,99,99,3,99,99,99,99,99,99,99,3,1,99,4,4,4,4,7,7,6,1,6,1,1980,1,2," ",0,4," "
"1959",2,"71.139.189.245",20060829182806," ",2,"OCharleys","Columbus","Ohio",4,0," ",4,35,1,60,1,1,1,0,3,12,16,30,2,3,4,4,2,1,2,4,2,3,4,4,1,4,3,3,2,2,1,1,3,2,1,1,2,99,2,1,2,1,2,2,1,2,3,1,2,7,3,7,6,7,3,4,1,6,2,1985,1,2," ",0,4," "
"1960",2,"66.233.90.165",20060829183020," ",1,"Porters","Medford","Oregon",3,9," ",5,5,10,80,0,0,1,0,2,75,18,35,2,4,1,4,2,2,3,2,3,1,4,1,1,3,7,8,3,2,2,2,2,3,NA,2,3,3,2,3,2,2,1,2,2,3,3,2,3,7,1,7,1,7,5,6,3,7,1,1979,1,2," ",0,4," "
"1961",2,"205.188.116.136",20060829184215," ",1," "," ","NJ",8,24," ",10,20,30,40,0,0,1,1,2,100,25,80,1,1,1,3,4,4,3,2,4,1,4,1,2,3,6,10,5,3,3,1,2,3,2,99,99,3,3,3,99,99,3,99,1,3,3,1,3,6,1,7,2,7,3,7,1,6,7,1973,1,2," ",0,4," "
"1962",2,"24.119.241.164",20060829190357," ",2,"Chili's","Ada","Oklahoma",2,0," ",0,25,10,65,0,1,1,1,2,14,10,2,5,1,4,4,4,2,2,3,2,1,3,2,1,3,3,1,4,2,2,1,2,2,1,2,2,99,3,2,99,2,2,2,2,2,3,2,2,5,1,5,2,5,4,6,3,5,4,1985,1,2," ",1,4," "
"1963",2,"67.183.122.84",20060829190619," ",1,"Chinooks (Mad Anthony's Inc)","Seattle","Wa",15,4," ",25,20,25,80,0,1,1,0,2,25,17,25,4,2,3,3,4,3,3,3,2,1,2,2,3,4,4,8,3,3,2,1,2,3,1,2,3,99,2,2,2,2,2,2,1,2,1,2,2,5,3,7,4,5,5,5,2,5,2,1981,1,1," ",0,4," "
"1964",2,"69.248.190.128",20060829191218," ",1,"Stone Grille Resturant and Bar","Blackwood","NJ",22,12," ",2,20,3,75,0,0,1,1,3,20,17,25,4,4,4,4,1,1,2,3,2,1,2,4,1,3,6,4,4,2,2,1,3,2,1,2,2,3,3,2,1,1,1,2,1,3,2,1,2,4,1,5,5,5,2,5,1,3,2,1984,1,1," ",0,4," "
"1965",2,"68.91.214.91",20060829192050," ",1,"An American Place","St Louis","missouri",1,12," ",2,2,2,94,0,0,1,0,3,75,20,95,4,1,3,4,1,1,2,4,2,1,2,1,3,4,6,10,5,3,1,1,2,3,1,3,2,3,3,2,1,1,1,3,1,3,1,1,3,6,NA,4,5,6,1,6,2,6,1,1974,0,2," ",0,4," "
"1966",2,"69.81.100.109",20060829192632," ",3,"La Cigale","Montreal","Quebec",18,24," ",10,10,NA,80,0,0,1,0,2,75,20,2,4,2,1,3,1,1,1,2,3,1,2,1,2,3,6,20,4,3,1,1,2,3,1,1,2,99,3,2,2,2,2,2,1,2,3,1,3,5,2,7,2,7,1,6,1,6,1,1965,1,1," ",1,4," "
"1967",2,"68.98.181.235",20060829193755," ",1,"Hard Times Cafe and Cue","Herndon","Virginia",5,12," ",5,10,10,75,0,0,1,0,3,10,18,30,4,1,1,4,1,1,2,1,1,1,2,1,1,2,5,0.5,3,2,2,2,2,2,1,1,2,3,3,2,2,2,2,2,1,2,3,1,2,5,2,5,5,6,4,6,4,6,2,1989,1,1," ",0,4," "
"1968",2,"149.155.96.6",20060829194215," ",1,"Pizza Hut","Glasgow","Scotland (UK)",28,12," ",10,2,2,86,0,0,1,1,2,19,7,0,4,2,3,1,2,1,2,3,1,1,3,4,1,1,2,2.5,4,3,1,1,2,2,1,2,2,99,1,3,1,1,1,2,1,3,1,2,2,3,5,3,5,6,4,4,5,5,2,1985,0,2," ",0,4," "
"1969",2,"69.224.40.65",20060829194245," ",1,"California Pizza Kitchen","Los Angeles","California",28,9," ",20,5,20,55,0,0,1,0,2,20,17,20,3,1,3,4,2,2,2,4,2,1,4,4,3,3,6,2.5,3,3,2,1,2,2,1,2,2,99,3,2,2,1,1,2,1,2,3,2,2,7,3,6,3,7,5,6,6,6,3,1985,1,1," ",0,4," "
"1970",2,"88.110.31.227",20060829194552," ",1,"TGI Fridays","Harrogate","England",14,10," ",10,5,0,85,0,1,1,0,3,35,10,10,3,4,4,3,3,1,2,4,2,3,3,4,1,3,5,7,2,2,2,1,1,2,1,2,2,3,3,2,99,99,99,99,3,2,2,1,1,6,NA,3,1,6,1,6,2,4,1,1984,1,1," ",0,4," "
"1971",2,"69.17.55.64",20060829194931," ",1,"Sauce","San Francsico","CA",21,48," ",30,5,10,55,0,0,1,1,2,50,19,25,3,2,4,4,1,2,2,3,2,1,3,1,2,4,7,12,4,2,1,1,3,2,1,3,2,99,3,2,2,1,2,2,1,3,3,2,3,6,2,7,1,7,1,5,1,7,4,1977,0,2," ",1,4," "
"1972",2,"71.206.214.100",20060829195514," ",2,"Vivace","Charlottesville","VA",12,0," ",5,5,2,88,0,1,1,1,2,40,17,40,2,3,2,3,3,2,3,3,2,2,1,4,3,3,6,4,3,3,2,1,3,2,1,2,2,3,3,2,2,1,1,99,1,3,3,1,3,6,4,5,2,7,1,3,5,6,1,1983,1,2," ",0,4," "
"1973",2,"65.43.212.183",20060829195834," ",2,"Tony Alesci's Steakhouse at Meximillian'","Mentor","OH",7,0," ",1,5,1,93,0,0,1,1,2,15,20,10,1,2,4,4,1,1,2,1,1,1,4,1,1,3,6,2,4,3,2,1,2,3,2,99,99,3,2,3,99,1,1,2,1,3,3,1,3,7,2,7,1,7,1,7,2,6,2,1982,1,1," ",0,4," "
"1974",2,"66.233.71.55",20060829200318," ",3,"Salem Tavern","Winston-Salem","NC",6,9," ",1,9,0,90,0,1,0,0,1,15,15,30,4,1,1,1,1,1,1,4,1,1,3,1,1,2,1,9,2,3,1,1,2,3,1,2,3,1,3,2,2,1,1,2,1,1,2,1,3,4,4,5,5,7,4,4,4,4,3,1971,1,2," ",0,2," "
"1975",2,"155.188.247.6",20060829203446," ",3,"Mark's Las Olas","Fort Lauderdale","FL",96,0," ",1,5,20,74,0,0,1,0,2,60,18,45,3,1,1,4,1,1,2,2,3,1,4,1,1,3,6,19,4,2,1,1,1,2,1,2,2,3,3,2,2,1,2,2,1,1,3,1,2,7,4,7,1,7,1,6,1,7,2,1964,0,2," ",1,4," "
"1976",2,"67.41.35.203",20060829204359," ",1,"Vinifera Wines","Twin Falls","Idaho",3,36," ",2,1,1,96,0,1,1,1,2,55,20,70,2,4,4,4,3,3,3,3,4,1,3,3,2,4,7,3,5,3,2,99,3,2,1,2,3,2,3,2,1,2,2,3,1,3,1,99,2,7,2,6,2,6,1,6,2,3,7,1984,1,2," ",0,4," "
"1977",2,"164.47.8.140",20060829205217," ",2,"The Cheesecake Factory","Denver","Colorado",16,48," ",10,15,10,65,0,1,1,0,2,20,20,85,3,4,4,3,3,3,2,3,3,1,2,1,1,2,5,4,2,3,1,2,2,2,3,3,2,3,3,2,1,1,1,2,1,3,3,1,3,7,2,6,3,6,1,7,5,5,1,1984,1,1," ",0,4," "
"1978",2,"4.154.251.131",20060829205500," ",1,"Fishmonger's","Woods Hole","MA",3,0," ",5,1,1,93,0,1,1,0,3,12,18,60,3,1,2,2,1,1,2,3,1,1,1,2,1,1,5,0.25,3,2,2,1,3,3,1,3,2,99,3,2,1,99,2,2,1,2,3,2,2,3,2,7,5,5,4,6,3,5,2,85,1,1," ",0,4," "
"1979",2,"24.57.138.211",20060829205643," ",1,"DNV","Hamilton","Ontario, Canada",26,22," ",2,20,3,75,0,1,1,1,4,20,10,5,4,1,2,4,2,2,2,3,2,1,2,1,3,2,2,4,3,3,2,1,1,2,1,2,2,2,3,2,99,1,99,2,1,2,1,1,2,6,3,7,5,5,3,7,2,4,1,1985,1,1," ",0,4," "
"1980",2,"198.185.18.207",20060829210205," ",3,"Applebees","highland heights","kentucky",12,0," ",0,5,2,93,0,1,1,1,2,15,17,30,3,1,4,2,1,1,2,1,2,1,1,4,1,2,5,3,3,2,2,1,3,2,1,3,2,2,2,2,1,1,1,2,1,3,2,1,3,4,4,7,3,4,3,1,1,5,4,1975,0,2," ",1,4," "
"1981",2,"72.74.94.176",20060829212020," ",2,"carrabbas","peabody","ma",54,0," ",0,5,0,95,0,0,1,0,3,35,18,60,2,2,4,3,4,1,2,2,1,2,4,4,1,2,5,10,4,3,2,1,2,NA,1,3,2,3,2,2,99,2,99,2,1,3,1,1,2,6,2,6,5,6,3,7,3,6,2,74,1,2," ",1,4," "
"1982",2,"68.211.226.83",20060829213152," ",1,"Harry Bissett's","Athens","Ga",132,24," ",5,10,5,80,0,1,1,0,2,40,20,75,4,4,2,2,1,2,3,4,1,1,2,1,1,4,7,17,3,2,3,1,2,3,1,2,3,3,3,2,2,3,2,2,1,3,3,2,2,6,2,7,4,7,1,5,5,3,1,1973,1,2," ",0,4," "
"1983",2,"24.255.212.34",20060829214134," ",2,"Porter's West","Manhattan","Kansas",36,0," ",1,3,2,95,0,1,1,1,2,15,20,25,2,1,2,1,1,2,3,3,3,3,3,4,2,3,7,4,4,3,2,2,2,3,1,3,2,3,2,2,99,3,2,3,1,3,2,2,3,6,6,7,5,6,3,3,5,4,2,1982,1,NA,"Changes - blonde, red, brown",0,4," "
"1984",2,"198.102.159.200",20060829214526," ",2,"Sage Room","Enid","Oklahoma",8,0," ",5,30,5,60,0,0,1,1,3,30,10,25,1,1,4,4,2,1,4,4,3,3,4,4,3,3,3,3,5,2,2,1,1,3,2,2,3,2,99,2,2,2,2,2,2,1,2,3,3,7,3,6,2,7,3,6,5,5,1,1987,0,2," ",0,4," "
"1985",2,"24.215.226.36",20060829214914," ",3,"Mimi's Cafe","Torrance","California",6,6," ",5,10,20,65,0,0,1,0,NA,12,16,10,5,2,3,NA,1,1,2,2,1,1,4,2,1,2,3,1,4,2,2,2,3,2,2,2,2,1,2,2,2,1,2,2,NA,2,2,2,3,7,5,3,7,5,3,6,6,3,1,1979,1,2," ",0,4," "
"1986",2,"207.218.210.141",20060829215621," ",1,"Pang Tai's Stirfry Bistro and Sushi Bar","Houston","Texas",22,9," ",7,15,25,42,0,1,1,0,3,13,15,10,3,2,2,3,1,2,2,3,2,2,3,3,1,3,5,8,3,3,2,1,2,3,2,2,2,2,3,2,2,1,1,3,1,2,2,1,3,6,2,6,5,6,3,5,3,5,2,1966,0,1," ",0,4," "
"1987",2,"24.129.205.219",20060829221959," ",1,"Eleven South  Bistro","Jacksonville Beach","Florida",15,24," ",5,5,3,87,0,0,1,0,2,55,20,5,2,1,4,4,1,2,2,3,2,1,4,1,1,3,6,6,4,3,2,2,2,2,2,3,2,99,3,3,2,2,2,2,1,3,1,2,3,5,4,7,4,5,3,5,1,7,1,1982,0,2," ",0,4," "
"1988",2,"65.64.200.23",20060829222032," ",3,"Johnny Carino's Country Italian","College Station","TX",30,0," ",5,10,5,80,0,1,1,1,2,50,18,15,2,1,4,4,4,2,2,4,3,3,4,3,1,2,4,4,4,3,2,1,2,2,1,2,2,3,3,2,2,1,2,2,1,3,2,1,2,6,3,6,2,7,1,5,1,7,1,1981,1,1," ",1,4," "
"1989",2,"66.220.153.157",20060829222640," ",1,"Cheddar's Casual Cafe","Springfield","MO",30,9," ",5,10,10,75,0,1,1,1,1,10,13,30,3,1,4,4,4,3,2,4,3,1,4,3,2,3,3,2.5,4,2,1,1,2,3,1,1,3,2,2,99,1,1,1,2,1,3,2,1,2,4,2,7,4,5,6,7,4,3,3,1984,1,1," ",1,4," "
"1990",2,"152.163.100.11",20060829225253," ",1,"Family Owned"," ","South Jerseu",120,60," ",5,5,5,85,0,1,1,0,2,25,15,60,3,1,3,3,1,1,1,2,2,1,2,3,2,3,1,15,4,3,2,1,2,3,1,3,2,3,3,2,2,1,1,2,1,3,2,2,2,6,3,6,5,4,3,5,3,5,3,1959,0,2," ",0,4," "
"1991",2,"65.29.66.8",20060829232738," ",1,"Chili's","Westfield","Indiana",11,6," ",10,10,10,70,0,1,1,1,2,35,18,40,2,1,4,4,1,1,3,2,2,1,4,1,1,1,2,1,5,3,2,1,1,2,1,2,3,99,2,2,3,1,1,2,1,2,3,3,3,7,1,7,5,5,7,2,1,2,2,1982,0,2," ",0,4," "
"1992",2,"68.82.183.7",20060829233214," ",1,"Grotto Pizza","Newark","DE",5,1," ",15,20,15,50,0,1,1,1,4,12,18,30,4,1,4,2,1,1,2,3,1,1,3,4,1,2,3,1,2,2,2,1,3,2,1,2,2,99,3,99,1,1,1,2,1,3,2,1,2,6,2,3,5,4,3,6,5,4,3,1987,1,1," ",0,4," "
"1993",2,"216.8.149.192",20060829233829," ",1,"Red Lobster"," ","Ontario",78,36," ",15,15,5,65,0,1,1,0,3,20,11,15,4,1,4,2,2,2,3,3,1,1,4,2,1,3,4,6,2,3,1,1,3,2,1,2,2,3,1,99,1,1,1,3,1,3,2,2,1,7,4,7,5,6,3,7,1,7,4,1978,1,2," ",0,4," "
"1994",2,"24.15.119.43",20060829234920," ",1,"Oxford Street Cafe'","Romeoville","Illinois",19,5," ",NA,NA,NA,90,1,0,1,0,2,12,19,30,3,3,3,2,2,2,2,2,3,4,4,4,2,3,5,2,3,3,2,1,3,3,1,2,3,99,3,2,2,1,1,2,3,3,3,2,3,5,1,7,2,5,4,6,2,6,4,1978,1,3," ",0,4," "
"1995",2,"24.110.181.61",20060830000703," ",1,"Johnney Rockets","Orlando","Florida",48,6," ",5,20,25,50,0,1,1,1,2,25,15,20,2,1,1,1,2,1,2,4,2,2,3,1,2,2,5,6,3,3,3,1,3,3,1,2,2,1,3,3,1,1,1,2,1,3,3,1,3,5,1,7,3,7,5,5,1,6,1,1982,1,2," ",0,4," "
"1996",2,"68.181.224.146",20060830002142," ",2,"Carondelet Grill","Clayton","MO",32,NA," ",5,5,2,88,0,1,1,1,3,15,18,50,4,1,1,2,1,1,1,3,2,1,2,1,1,2,5,1,3,3,2,2,2,2,1,2,2,2,3,2,2,1,99,2,99,2,2,2,2,3,2,5,4,6,5,5,5,3,3,1987,1,1," ",0,4," "
"1997",2,"68.238.147.43",20060830002240," ",1,"Chili's","Grapevine","TX",2,10," ",2,6,2,90,0,0,1,0,2,12,15,50,4,4,4,4,4,2,2,3,1,1,3,4,1,2,4,1,3,3,2,1,2,3,1,2,3,99,3,2,2,1,1,2,2,2,2,2,3,6,1,7,2,6,4,6,1,6,1,1987,1,1," ",0,4," "
"1998",2,"220.253.22.215",20060830003349," ",1,"tgi fridays","Melbourne","australia",12,100," ",40,10,0,50,0,1,1,1,3,23.45,20,50,4,4,4,3,4,2,4,4,4,4,4,4,4,NA,7,6,4,2,3,NA,2,3,2,2,2,99,3,3,2,2,99,2,3,2,2,1,3,6,1,7,1,7,1,7,1,7,1,1984,1,NA,"depends on the day! atm shaved head",0,4," "
"1999",2,"24.88.109.27",20060830004135," ",1,"cheeseburger in paradise/ osi.","myrtle beach","sc",60,12," ",5,15,10,70,0,1,1,1,2,12,25,85,1,3,4,4,4,2,4,4,4,2,3,4,2,3,6,10,4,3,2,1,2,3,1,2,3,3,2,3,2,1,2,3,1,3,3,2,2,5,1,6,2,7,7,7,1,7,5,1981,1,2," ",0,4," "
"2000",2,"70.112.41.188",20060830004835," ",3,"Johnny Carinos","College Station","TX",24,0," ",5,5,10,80,0,1,1,0,2,12,15,25,4,1,4,2,3,2,2,4,1,1,4,4,1,2,4,5,3,99,99,1,3,2,1,99,99,99,99,99,99,99,99,99,99,3,2,2,3,3,3,7,6,5,3,7,2,5,4,1980,1,3," ",0,4," "
"2001",2,"65.33.139.88",20060830005815," ",1,"Brown Derby in MGM Studios","Orlando","Florida",48,0," ",10,5,5,80,0,1,1,0,2,24,18,25,3,1,4,3,2,2,2,2,1,1,1,1,1,3,4,3,3,3,3,1,2,2,2,3,3,99,99,3,2,1,1,2,1,3,1,2,NA,5,7,7,2,6,2,5,4,2,5,1985,0,NA,"Black",0,3," "
"2002",2,"24.185.81.185",20060830022600," ",1,"French Bistro","Brooklyn","New yORK",12,2," ",10,5,10,75,1,1,1,1,3,75,17,25,4,4,2,3,1,2,2,3,2,1,3,4,2,3,4,2,4,2,2,1,3,3,1,2,2,99,3,3,99,99,99,99,1,3,2,2,2,6,1,6,1,7,2,7,2,6,2,1983,1,2," ",0,4," "
"2003",2,"210.19.203.58",20060830030225," ",1,"secret recipe cakes n cafe","Kuala Lumpur","malaysia",60,24," ",99,0.2,0.1,0.7,0,1,1,0,3,12,10,1,4,1,2,4,4,1,2,4,2,1,3,1,1,3,6,7,3,2,2,1,1,2,2,2,2,2,2,1,2,2,2,2,2,1,1,2,2,7,1,6,6,NA,1,6,3,6,1,1978,0,NA,"black",0,1," "
"2004",2,"24.46.216.118",20060830030419," ",1,"ground round","northport","new york",4,8," ",10,1,5,84,0,1,1,0,3,15,15,20,3,1,4,3,1,1,3,2,2,1,2,2,1,3,5,0,3,3,2,1,1,2,2,2,1,2,2,2,99,99,99,99,99,3,1,1,2,4,5,7,1,5,3,4,1,6,1,1987,0,2," ",0,4," "
"2005",2,"166.137.149.210",20060830031240," ",1,"ihop","austin","texas",24,24," ",10,30,20,40,0,0,1,1,2,9.5,15,40,2,4,4,3,2,2,3,4,3,3,2,4,3,3,6,4,4,2,2,1,2,3,1,3,2,3,3,2,3,2,99,2,1,2,2,3,3,6,3,7,1,5,1,5,3,6,2,1982,0,1," ",0,4," "
"2006",2,"56.0.103.25",20060830040033," ",NA," "," "," ",NA,NA," ",NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," ",NA,NA," "
"2007",2,"67.185.236.44",20060830070525," ",3,"Bennitt's","South Bend","IN",48,0," ",5,5,10,80,1,0,1,0,3,8,15,20,2,4,4,2,3,3,2,3,3,2,4,3,1,2,6,4,5,3,2,1,2,3,2,99,99,99,3,2,2,2,2,2,3,3,2,2,3,6,5,6,2,5,5,6,2,5,4,1976,1,1," ",1,4," "
"2008",2,"70.185.17.48",20060830075350," ",1,"Baris Pasta and Pizza","Pflugerville","Texas",8,0," ",5,22,23,50,0,1,1,0,3,9,18,30,4,1,2,3,2,1,2,3,2,1,4,1,1,2,5,4,5,2,2,1,1,2,1,2,3,99,3,3,2,1,1,2,1,3,2,2,3,6,2,6,2,5,2,6,5,6,2,1984,1,3," ",0,4," "
"2009",2,"63.151.79.254",20060830084232," ",3,"Lone Star","North Olmsted","OH",6,0," ",0,1,1,98,0,0,1,0,3,13,10,50,4,1,4,4,1,1,2,4,1,1,3,4,1,3,1,5,1,3,2,1,1,3,1,2,2,2,2,2,1,1,1,3,1,3,2,1,3,7,4,7,1,7,1,4,1,4,1,1969,1,2," ",1,4," "
"2010",2,"24.0.23.159",20060830085444," ",3,"Johnny Carino's","College Station","TX",38,0," ",1,20,3,76,0,1,1,0,2,25,15,3,3,1,4,3,3,2,2,2,2,1,2,3,2,2,2,5,2,3,2,1,2,2,1,2,3,2,2,2,2,1,1,2,2,2,2,1,2,6,3,6,3,5,1,5,3,5,3,1980,1,2," ",1,4," "
"2011",2,"216.41.41.10",20060830085901," ",3,"Hilltop Steak House","Saugus","Massachusetts",21,0," ",1,5,5,89,0,0,1,0,2,25,18,50,3,2,4,1,2,1,1,2,2,1,3,4,1,2,3,2,3,3,2,1,2,2,2,2,2,99,1,99,99,99,99,2,1,2,2,2,3,2,1,7,1,7,6,7,1,7,1,1968,1,2," ",1,4," "
